Date,GE
2001-08-27,111.4391098022461
2001-08-28,108.95506286621094
2001-08-29,107.31659698486328
2001-08-30,106.23316192626953
2001-08-31,108.08297729492188
2001-09-04,107.8979721069336
2001-09-05,110.19705963134766
2001-09-06,107.02588653564453
2001-09-07,104.8061752319336
2001-09-10,103.98687744140625
2001-09-17,92.88789367675781
2001-09-18,89.45250701904297
2001-09-19,85.88497161865234
2001-09-20,80.2562255859375
2001-09-21,82.7138442993164
2001-09-24,93.02005004882812
2001-09-25,93.81282806396484
2001-09-26,94.18453216552734
2001-09-27,95.43216705322266
2001-09-28,98.7503433227539
2001-10-01,99.91839599609375
2001-10-02,101.00675201416016
2001-10-03,101.27220916748047
2001-10-04,99.2547378540039
2001-10-05,99.41397857666016
2001-10-08,97.6884994506836
2001-10-09,97.7416763305664
2001-10-10,100.63511657714844
2001-10-11,103.39586639404297
2001-10-12,103.52859497070312
2001-10-15,103.15694427490234
2001-10-16,102.12165069580078
2001-10-17,98.61762237548828
2001-10-18,98.88304901123047
2001-10-19,98.88304901123047
2001-10-22,99.83870697021484
2001-10-23,98.93619537353516
2001-10-24,98.43177032470703
2001-10-25,100.52894592285156
2001-10-26,103.21012878417969
2001-10-29,99.36085510253906
2001-10-30,96.46744537353516
2001-10-31,96.65324401855469
2001-11-01,100.63511657714844
2001-11-02,100.76780700683594
2001-11-05,102.91802215576172
2001-11-06,105.65229034423828
2001-11-07,104.45767211914062
2001-11-08,107.11227416992188
2001-11-09,107.27157592773438
2001-11-12,104.6700668334961
2001-11-13,107.66971588134766
2001-11-14,108.51921844482422
2001-11-15,110.29780578613281
2001-11-16,108.43953704833984
2001-11-19,109.50142669677734
2001-11-20,109.10315704345703
2001-11-21,107.37769317626953
2001-11-23,108.89088439941406
2001-11-26,109.687255859375
2001-11-27,109.02359771728516
2001-11-28,104.45767211914062
2001-11-29,105.4664535522461
2001-11-30,102.20133972167969
2001-12-03,98.00704956054688
2001-12-04,99.1485366821289
2001-12-05,99.67942810058594
2001-12-06,100.21035766601562
2001-12-07,98.61762237548828
2001-12-10,97.6884994506836
2001-12-11,97.66195678710938
2001-12-12,98.3521499633789
2001-12-13,98.3521499633789
2001-12-14,99.9449234008789
2001-12-17,101.6703872680664
2001-12-18,105.43988037109375
2001-12-19,108.25374603271484
2001-12-20,108.41304779052734
2001-12-21,109.76692962646484
2001-12-24,109.34205627441406
2001-12-26,107.64315032958984
2001-12-27,109.18968963623047
2001-12-28,108.60306549072266
2001-12-31,106.86993408203125
2002-01-02,109.18968963623047
2002-01-03,108.28316497802734
2002-01-04,109.18968963623047
2002-01-07,104.95010375976562
2002-01-08,103.85687255859375
2002-01-09,102.79031372070312
2002-01-10,102.9502944946289
2002-01-11,101.93705749511719
2002-01-14,101.05712127685547
2002-01-15,103.21695709228516
2002-01-16,100.57719421386719
2002-01-17,103.32367706298828
2002-01-18,103.1369857788086
2002-01-22,102.12373352050781
2002-01-23,100.39053344726562
2002-01-24,100.12386322021484
2002-01-25,102.0170669555664
2002-01-28,101.72373962402344
2002-01-29,97.2175064086914
2002-01-30,98.33736419677734
2002-01-31,99.05732727050781
2002-02-01,98.25738525390625
2002-02-04,93.32451629638672
2002-02-05,96.5509033203125
2002-02-06,98.5506820678711
2002-02-07,99.190673828125
2002-02-08,99.32395935058594
2002-02-11,100.79048919677734
2002-02-12,99.99060821533203
2002-02-13,101.59038543701172
2002-02-14,101.3238296508789
2002-02-15,98.95069885253906
2002-02-19,97.05753326416016
2002-02-20,100.17723083496094
2002-02-21,100.04388427734375
2002-02-22,101.56379699707031
2002-02-25,104.5234603881836
2002-02-26,103.32367706298828
2002-02-27,103.80584716796875
2002-02-28,103.13612365722656
2002-03-01,105.6810073852539
2002-03-04,107.69014739990234
2002-03-05,108.49378967285156
2002-03-06,111.306640625
2002-03-07,109.69926452636719
2002-03-08,108.76171875
2002-03-11,110.23505401611328
2002-03-12,110.10105895996094
2002-03-13,107.15436553955078
2002-03-14,108.25273132324219
2002-03-15,107.66339874267578
2002-03-18,106.88650512695312
2002-03-19,106.88650512695312
2002-03-20,103.93974304199219
2002-03-21,100.32324981689453
2002-03-22,101.44839477539062
2002-03-25,99.2249526977539
2002-03-26,99.94825744628906
2002-03-27,100.32324981689453
2002-03-28,100.18934631347656
2002-04-01,99.92144012451172
2002-04-02,99.3857192993164
2002-04-03,98.44812774658203
2002-04-04,99.92144012451172
2002-04-05,99.3857192993164
2002-04-08,98.74275970458984
2002-04-09,97.64443969726562
2002-04-10,99.65357208251953
2002-04-11,90.41146850585938
2002-04-12,89.87571716308594
2002-04-15,85.3216552734375
2002-04-16,88.67024230957031
2002-04-17,90.14360809326172
2002-04-18,90.54546356201172
2002-04-19,90.27758026123047
2002-04-22,88.02729034423828
2002-04-23,87.86658477783203
2002-04-24,87.06291961669922
2002-04-25,85.8574447631836
2002-04-26,84.38408660888672
2002-04-29,82.64276885986328
2002-04-30,84.51803588867188
2002-05-01,84.91983795166016
2002-05-02,84.65196990966797
2002-05-03,84.91983795166016
2002-05-06,82.96427154541016
2002-05-07,82.1070327758789
2002-05-08,88.0005111694336
2002-05-09,84.3572769165039
2002-05-10,82.1070327758789
2002-05-13,82.64276885986328
2002-05-14,84.59832763671875
2002-05-15,82.85710144042969
2002-05-16,85.7235107421875
2002-05-17,89.60783386230469
2002-05-20,87.3308334350586
2002-05-21,86.12532043457031
2002-05-22,85.50918579101562
2002-05-23,88.2684326171875
2002-05-24,87.3308334350586
2002-05-28,85.8574447631836
2002-05-29,84.11619567871094
2002-05-30,83.58036041259766
2002-05-31,83.41963958740234
2002-06-03,80.66046142578125
2002-06-04,80.49971771240234
2002-06-05,80.7676010131836
2002-06-06,78.4906005859375
2002-06-07,80.90154266357422
2002-06-10,80.23179626464844
2002-06-11,78.75846099853516
2002-06-12,81.30339050292969
2002-06-13,79.96395111083984
2002-06-14,79.56211853027344
2002-06-17,81.73201751708984
2002-06-18,83.44650268554688
2002-06-19,81.30339050292969
2002-06-20,79.56211853027344
2002-06-21,77.55298614501953
2002-06-24,79.29422760009766
2002-06-25,77.4190444946289
2002-06-26,79.52164459228516
2002-06-27,80.59989929199219
2002-06-28,78.30858612060547
2002-07-01,76.69120788574219
2002-07-02,75.74774932861328
2002-07-03,75.20858764648438
2002-07-05,80.03382110595703
2002-07-08,79.33299255371094
2002-07-09,76.28685760498047
2002-07-10,72.91728973388672
2002-07-11,73.72599792480469
2002-07-12,77.0955581665039
2002-07-15,76.15211486816406
2002-07-16,74.26513671875
2002-07-17,76.15211486816406
2002-07-18,74.66948699951172
2002-07-19,71.48857116699219
2002-07-22,69.17037963867188
2002-07-23,66.85211181640625
2002-07-24,71.51557159423828
2002-07-25,71.83904266357422
2002-07-26,74.93901824951172
2002-07-29,82.0825424194336
2002-07-30,85.18250274658203
2002-07-31,86.79985809326172
2002-08-01,84.64337921142578
2002-08-02,79.52164459228516
2002-08-05,76.28685760498047
2002-08-06,79.92595672607422
2002-08-07,82.89119720458984
2002-08-08,86.1259765625
2002-08-09,87.33906555175781
2002-08-12,86.93468475341797
2002-08-13,83.43035888671875
2002-08-14,85.9912109375
2002-08-15,87.04254150390625
2002-08-16,85.04773712158203
2002-08-19,88.6598892211914
2002-08-20,86.93468475341797
2002-08-21,87.06942749023438
2002-08-22,88.14775085449219
2002-08-23,86.93468475341797
2002-08-26,86.44947814941406
2002-08-27,86.1259765625
2002-08-28,84.373779296875
2002-08-29,81.81294250488281
2002-08-30,81.27381134033203
2002-09-03,76.71817779541016
2002-09-04,77.3651351928711
2002-09-05,75.47813415527344
2002-09-06,76.28685760498047
2002-09-09,77.5807876586914
2002-09-10,78.38949584960938
2002-09-11,78.17379760742188
2002-09-12,75.47813415527344
2002-09-13,72.91728973388672
2002-09-16,75.20858764648438
2002-09-17,74.66948699951172
2002-09-18,73.72599792480469
2002-09-19,71.5694351196289
2002-09-20,72.10860443115234
2002-09-23,71.16513061523438
2002-09-24,69.81732177734375
2002-09-25,73.29190063476562
2002-09-26,71.63603973388672
2002-09-27,66.42415618896484
2002-09-30,66.91277313232422
2002-10-01,71.12025451660156
2002-10-02,67.3199691772461
2002-10-03,66.83133697509766
2002-10-04,65.17549133300781
2002-10-07,62.298095703125
2002-10-08,63.38390350341797
2002-10-09,59.71930694580078
2002-10-10,61.348026275634766
2002-10-11,65.71837615966797
2002-10-14,66.09844207763672
2002-10-15,71.12025451660156
2002-10-16,69.49156188964844
2002-10-17,72.9932861328125
2002-10-18,72.34178924560547
2002-10-21,73.69903564453125
2002-10-22,73.48189544677734
2002-10-23,73.02044677734375
2002-10-24,70.57735443115234
2002-10-25,71.2288589477539
2002-10-28,71.2560043334961
2002-10-29,70.17019653320312
2002-10-30,68.27003479003906
2002-10-31,68.54148864746094
2002-11-01,70.57735443115234
2002-11-04,71.93463897705078
2002-11-05,71.93463897705078
2002-11-06,72.20610809326172
2002-11-07,70.87596130371094
2002-11-08,68.13428497314453
2002-11-11,65.71837615966797
2002-11-12,64.74114227294922
2002-11-13,65.39264678955078
2002-11-14,66.50558471679688
2002-11-15,64.76831817626953
2002-11-18,64.06256103515625
2002-11-19,64.87690734863281
2002-11-20,67.3199691772461
2002-11-21,72.88469696044922
2002-11-22,71.79891967773438
2002-11-25,72.74896240234375
2002-11-26,71.52739715576172
2002-11-27,73.69903564453125
2002-11-29,73.6176528930664
2002-12-02,73.83475494384766
2002-12-03,72.61324310302734
2002-12-04,71.98889923095703
2002-12-05,70.03446197509766
2002-12-06,70.71307373046875
2002-12-09,69.2201156616211
2002-12-10,70.38733673095703
2002-12-11,70.9573974609375
2002-12-12,70.30591583251953
2002-12-13,69.2201156616211
2002-12-16,71.74461364746094
2002-12-17,70.57735443115234
2002-12-18,69.65447235107422
2002-12-19,68.94863891601562
2002-12-20,70.44161987304688
2002-12-23,69.84445190429688
2002-12-24,68.75863647460938
2002-12-26,68.67721557617188
2002-12-27,67.55577087402344
2002-12-30,67.00885009765625
2002-12-31,66.59857177734375
2003-01-02,69.6891860961914
2003-01-03,69.4703369140625
2003-01-06,71.2481689453125
2003-01-07,70.83792877197266
2003-01-08,69.74391174316406
2003-01-09,70.83792877197266
2003-01-10,70.15411376953125
2003-01-13,70.12681579589844
2003-01-14,70.31822967529297
2003-01-15,68.89601135253906
2003-01-16,68.45838165283203
2003-01-17,68.04814147949219
2003-01-21,65.80540466308594
2003-01-22,64.41053771972656
2003-01-23,65.5045394897461
2003-01-24,63.07035446166992
2003-01-27,63.04301452636719
2003-01-28,63.3165168762207
2003-01-29,62.98828887939453
2003-01-30,61.67546844482422
2003-01-31,63.289146423339844
2003-02-03,64.68403625488281
2003-02-04,63.04301452636719
2003-02-05,62.90620040893555
2003-02-06,62.605411529541016
2003-02-07,62.08574676513672
2003-02-10,61.8942756652832
2003-02-11,61.5387077331543
2003-02-12,60.85493850708008
2003-02-13,60.63615798950195
2003-02-14,61.4840087890625
2003-02-18,62.660091400146484
2003-02-19,63.86350631713867
2003-02-20,63.86350631713867
2003-02-21,65.09429931640625
2003-02-24,64.05496978759766
2003-02-25,65.58659362792969
2003-02-26,64.42871856689453
2003-02-27,65.88985443115234
2003-02-28,66.30340576171875
2003-03-03,65.88985443115234
2003-03-04,64.51142120361328
2003-03-05,65.61418151855469
2003-03-06,66.02767944335938
2003-03-07,66.99260711669922
2003-03-10,65.06279754638672
2003-03-11,64.37356567382812
2003-03-12,65.61418151855469
2003-03-13,69.5013656616211
2003-03-14,70.71442413330078
2003-03-17,72.42372131347656
2003-03-18,72.78211212158203
2003-03-19,74.381103515625
2003-03-20,74.02272033691406
2003-03-21,77.19315338134766
2003-03-24,73.6918716430664
2003-03-25,74.381103515625
2003-03-26,73.33351135253906
2003-03-27,72.89237976074219
2003-03-28,71.76205444335938
2003-03-31,70.3009033203125
2003-04-01,72.03772735595703
2003-04-02,74.57405853271484
2003-04-03,75.95252227783203
2003-04-04,76.1730728149414
2003-04-07,76.53150177001953
2003-04-08,77.3585433959961
2003-04-09,75.2632827758789
2003-04-10,75.48383331298828
2003-04-11,76.22822570800781
2003-04-14,76.53150177001953
2003-04-15,78.02021026611328
2003-04-16,76.72444915771484
2003-04-17,78.54399871826172
2003-04-21,77.63420867919922
2003-04-22,79.92245483398438
2003-04-23,81.02521514892578
2003-04-24,80.2257080078125
2003-04-25,80.25328826904297
2003-04-28,81.38361358642578
2003-04-29,81.05278778076172
2003-04-30,81.19060516357422
2003-05-01,80.2257080078125
2003-05-02,80.17058563232422
2003-05-05,79.48136901855469
2003-05-06,80.28083038330078
2003-05-07,79.5365219116211
2003-05-08,78.4888687133789
2003-05-09,79.95001983642578
2003-05-12,79.8673324584961
2003-05-13,78.70941925048828
2003-05-14,78.87483215332031
2003-05-15,78.51646423339844
2003-05-16,76.77959442138672
2003-05-19,75.95252227783203
2003-05-20,76.44879150390625
2003-05-21,76.09039306640625
2003-05-22,76.44879150390625
2003-05-23,76.20064544677734
2003-05-27,78.04779815673828
2003-05-28,77.93748474121094
2003-05-29,77.88239288330078
2003-05-30,79.12297058105469
2003-06-02,79.95001983642578
2003-06-03,80.087890625
2003-06-04,80.94247436523438
2003-06-05,82.10041046142578
2003-06-06,83.53400421142578
2003-06-09,83.0928955078125
2003-06-10,84.33351135253906
2003-06-11,85.4087142944336
2003-06-12,85.65682220458984
2003-06-13,84.49894714355469
2003-06-16,86.40116119384766
2003-06-17,86.01518249511719
2003-06-18,84.719482421875
2003-06-19,82.32096862792969
2003-06-20,82.73451232910156
2003-06-23,82.34854888916016
2003-06-24,82.51394653320312
2003-06-25,80.66680145263672
2003-06-26,80.8888168334961
2003-06-27,79.41812133789062
2003-06-30,79.58460235595703
2003-07-01,79.44587707519531
2003-07-02,79.39035034179688
2003-07-03,79.22386932373047
2003-07-07,81.2218017578125
2003-07-08,79.94535064697266
2003-07-09,78.75215911865234
2003-07-10,78.22486877441406
2003-07-11,78.03062438964844
2003-07-14,77.80864715576172
2003-07-15,76.78197479248047
2003-07-16,75.97721099853516
2003-07-17,75.20024108886719
2003-07-18,77.08718872070312
2003-07-21,75.3667221069336
2003-07-22,76.06044006347656
2003-07-23,76.08818817138672
2003-07-24,76.14373016357422
2003-07-25,78.89087677001953
2003-07-28,78.72437286376953
2003-07-29,77.42015838623047
2003-07-30,77.61438751220703
2003-07-31,78.91863250732422
2003-08-01,78.97412109375
2003-08-04,79.02963256835938
2003-08-05,77.14265441894531
2003-08-06,76.80972290039062
2003-08-07,77.91963958740234
2003-08-08,77.91963958740234
2003-08-11,78.47467041015625
2003-08-12,78.61337280273438
2003-08-13,77.75316619873047
2003-08-14,79.22386932373047
2003-08-15,79.86211395263672
2003-08-18,82.69249725341797
2003-08-19,82.83126831054688
2003-08-20,81.72128295898438
2003-08-21,83.69149017333984
2003-08-22,82.91454315185547
2003-08-25,82.83126831054688
2003-08-26,82.91454315185547
2003-08-27,82.55374908447266
2003-08-28,82.35951232910156
2003-08-29,82.05429077148438
2003-09-02,84.46845245361328
2003-09-03,86.35542297363281
2003-09-04,86.91038513183594
2003-09-05,86.1334228515625
2003-09-08,87.0768814086914
2003-09-09,86.4664077758789
2003-09-10,86.10565948486328
2003-09-11,87.35440826416016
2003-09-12,87.49311828613281
2003-09-15,87.13236999511719
2003-09-16,88.60309600830078
2003-09-17,88.02035522460938
2003-09-18,89.1025619506836
2003-09-19,88.60309600830078
2003-09-22,87.13236999511719
2003-09-23,87.5763168334961
2003-09-24,85.49518585205078
2003-09-25,84.8250732421875
2003-09-26,83.40108489990234
2003-09-29,84.79716491699219
2003-09-30,83.23353576660156
2003-10-01,85.52310943603516
2003-10-02,85.85816192626953
2003-10-03,86.05362701416016
2003-10-06,85.96983337402344
2003-10-07,85.5789566040039
2003-10-08,84.3224868774414
2003-10-09,84.12703704833984
2003-10-10,81.86537170410156
2003-10-13,80.77648162841797
2003-10-14,81.78163146972656
2003-10-15,80.55309295654297
2003-10-16,81.02774047851562
2003-10-17,79.71548461914062
2003-10-20,80.35768127441406
2003-10-21,80.63684844970703
2003-10-22,79.15701293945312
2003-10-23,79.26874542236328
2003-10-24,79.0174331665039
2003-10-27,78.79407501220703
2003-10-28,79.63166809082031
2003-10-29,80.4972915649414
2003-10-30,80.63684844970703
2003-10-31,80.99987030029297
2003-11-03,80.41350555419922
2003-11-04,80.02259826660156
2003-11-05,79.38040924072266
2003-11-06,79.4083251953125
2003-11-07,78.51480102539062
2003-11-10,78.65447235107422
2003-11-11,78.48693084716797
2003-11-12,80.13427734375
2003-11-13,79.12911224365234
2003-11-14,77.84474182128906
2003-11-17,77.64927673339844
2003-11-18,79.4083251953125
2003-11-19,82.28423309326172
2003-11-20,80.83230590820312
2003-11-21,79.74337768554688
2003-11-24,80.27385711669922
2003-11-25,80.72063446044922
2003-11-26,80.32971954345703
2003-11-28,80.05052185058594
2003-12-01,81.0556869506836
2003-12-02,82.3121566772461
2003-12-03,82.42382049560547
2003-12-04,81.39070892333984
2003-12-05,81.25117492675781
2003-12-08,82.00503540039062
2003-12-09,82.5354995727539
2003-12-10,82.98226165771484
2003-12-11,84.88093566894531
2003-12-12,84.07121276855469
2003-12-15,84.6854476928711
2003-12-16,85.5789566040039
2003-12-17,85.80233001708984
2003-12-18,86.13734436035156
2003-12-19,86.24909210205078
2003-12-22,86.55619812011719
2003-12-23,86.83541107177734
2003-12-24,86.27699279785156
2003-12-26,85.7744369506836
2003-12-29,86.64559936523438
2003-12-30,86.33650207519531
